Instances,Source,feature_efferent_coupling,feature_cyclomatic_complexity,feature_ck_loc,feature_ck_tryCatchQty,feature_ck_maxNestedBlocksQty,feature_avg_radius,feature_avg_avg_shortest_path_length,feature_std_wmc,feature_per_methods_cc_ge_10,algo_MOSA_BranchCoverage,algo_DYNAMOSA_BranchCoverage,algo_MONOTONIC_GA_BranchCoverage,algo_RANDOM_SEARCH_BranchCoverage,algo_MIO_BranchCoverage,algo_WSA_BranchCoverage
jsecurity_org.jsecurity.authz.permission.WildcardPermission,SF110-cc3,2,3.8,68,0,3,2.6,1.23776480990274,3.05941170815567,0,0.955,0.97,0.82,0.85,0.92,0.99
Collections_org.apache.commons.collections4.map.MultiValueMap,Collections,9,1.90909090909091,236,0,3,1.81818181818182,0.708999081726355,1.27920429813366,0,0.682758620689655,0.636781609195402,0.12183908045977,0.239080459770115,0.680459770114943,0.648275862068966
Collections_org.apache.commons.collections4.multiset.SynchronizedMultiSet,Collections,3,1.07692307692308,66,0,1,2.33333333333333,1.41741511218014,0.276385399196283,0,1,1,1,1,1,1
Collections_org.apache.commons.collections4.iterators.ReverseListIterator,Collections,1,1.36363636363636,58,0,1,1.72727272727273,0.590909090909091,0.481045692920835,0,1,1,1,1,1,1
corina_corina.util.StringUtils,SF110-cc3,0,3.57142857142857,83,0,4,2.42857142857143,1.32096474953618,3.28260722659316,14.2857142857143,0.972972972972973,0.972972972972973,0.391891891891892,0.77027027027027,0.913800163800164,0.972972972972973
jiggler_jigl.image.utils.ImageGenerator,SF110-cc5,5,5.1875,320,1,7,3.4,2.26908442565505,4.28809457708675,21.4285714285714,0.878980891719745,0.86624203821656,0.309554140127388,0.201698513800425,0.627388535031847,0.847133757961784
Collections_org.apache.commons.collections4.map.UnmodifiableEntrySet,Collections,4,1.5,77,0,1,1.36363636363636,0.630027548209366,1.15708382375981,0,0.075,0.075,0,0,0.075,0
summa_org.apache.lucene.search.exposed.ExposedSettings,SF110-cc3,4,3,27,0,1,2,0.552197802197802,0,0,0.917647058823529,0.929411764705882,0.323529411764706,0.544117647058824,0.858823529411765,0.911764705882353
fim1_osa.ora.server.client.threads.SendFileThread,SF110-cc3,5,3.5,63,2,5,3,2.61739721372749,4,0,0.058823529411765,0.058823529411765,0,0,0.058823529411765,0.058823529411765
weka_weka.Run,SF110-cc5,14,28,211,5,7,2,24.2383688585825,0,100,0.394613583138173,0.422586520947177,0.024590163934426,0.105718990942436,0.348816029143898,0.413934426229508
gangup_map.VisibilityMap,SF110-cc5,5,5.71428571428571,145,0,3,4,2.36752251828065,2.64189171555813,14.2857142857143,0.012048192771084,0.012048192771084,0,0,0.012048192771084,0.012048192771084
Collections_org.apache.commons.collections4.functors.InstantiateTransformer,Collections,4,2.71428571428571,48,1,2,2,0.951156750056344,3.42928563989645,20,0.96,0.96,0.928,0.6,0.96,0.96
summa_dk.statsbiblioteket.summa.common.lucene.LuceneIndexUtils,SF110-cc4,18,4.25,84,3,3,2.66666666666667,1.24173679608462,4.5,50,0.96551724137931,0.96551724137931,0.737931034482759,0.627586206896552,0.960591133004926,0.955172413793103
Collections_org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap,Collections,2,1,27,0,0,1,0.5,0,0,0.666666666666667,0.666666666666667,0.4,0.233333333333333,0.666666666666667,0.666666666666667
xbus_net.sf.xbus.admin.Administrator,SF110-cc3,15,3.30769230769231,232,7,2,3,3.37638972692374,2.54405625374562,8.33333333333333,0.618666666666667,0.602666666666667,0.22,0.130666666666667,0.613333333333333,0.605333333333333
weka_weka.classifiers.bayes.net.MarginCalculator,SF110-cc3,9,3.14285714285714,735,1,6,2.80952380952381,2.37532752906683,4.95075751779463,15,0.37037037037037,0.394586894586895,0.075023741690408,0.097435897435898,0.405270655270655,0.37037037037037
vuze_com.aelitis.azureus.core.neuronal.NeuralNetworkLayer,SF110-cc3,1,3,137,0,4,2.27272727272727,1.23816841053683,2.24896670488236,0,0.981132075471698,1,0.896226415094339,0.60377358490566,1,1
Collections_org.apache.commons.collections4.queue.TransformedQueue,Collections,2,1.22222222222222,38,0,2,1.11111111111111,0.552910052910053,0.628539361054709,0,1,1,1,1,1,1
weka_weka.classifiers.functions.supportVector.RegSMO,SF110-cc5,12,5.22222222222222,416,0,4,2.38888888888889,1.5508883385125,17.209672847157,22.2222222222222,0.655498281786942,0.663612065673921,0.076226179318963,0.077892325315006,0.646539027982327,0.64299350897289
gfarcegestionfa_fr.unice.gfarce.dao.OracleFormationDao,SF110-cc5,4,8.4,146,4,2,3.4,5.37287735529513,2.77263412660235,25,0.173333333333333,0.173333333333333,0.014666666666667,0.017333333333333,0.173333333333333,0.173333333333333
weka_weka.estimators.UnivariateKernelEstimator,SF110-cc5,6,5.18181818181818,272,0,4,2.8,1.77669608169608,8.62955015064338,11.1111111111111,0.45968882602546,0.475247524752475,0.073707370737074,0.200990099009901,0.462376237623763,0.473047304730473
weka_weka.classifiers.CheckClassifier,SF110-cc5,18,6.09090909090909,814,14,6,2.45454545454545,7.02713559997233,9.25991866864931,25,0.900943396226415,0.908692722371968,0.478885893980234,0.442048517520216,0.883938481052799,0.895477687930518
weka_weka.gui.beans.BeanConnection,SF110-cc4,7,4.14285714285714,474,6,5,2.40740740740741,2.80858707671197,3.44543991986896,11.1111111111111,0.284505208333333,0.265625,0.007161458333333,0.131510416666667,0.26953125,0.277157738095238
vuze_org.gudy.azureus2.pluginsimpl.remote.RPRequestHandler,SF110-cc5,15,6,112,1,8,1.75,4.44403449330415,7.39932429347437,25,0.497777777777778,0.497777777777778,0.171428571428571,0.098765432098766,0.513888888888889,0.531111111111111
tullibee_com.ib.client.Contract,SF110-cc5,2,6.5,90,0,2,1.5,0.910848348348348,9.52627944162883,25,0.984042553191489,0.983451536643026,0.808510638297872,0.797872340425532,0.940425531914894,0.987234042553192
heal_org.heal.servlet.cataloger.MetadataRecordModifier,SF110-cc5,30,10.25,250,0,5,4.66666666666667,2.10229674928277,19.3455421221531,25,0.906578947368421,0.93421052631579,0.649473684210526,0,0.872631578947368,0.883157894736842
pdfsam_it.pdfsam.plugin.merge.listener.RemoveActionListener,SF110-cc3,3,3,23,1,3,2,1.09191176470588,2.5,0,0.222222222222222,0.222222222222222,0.055555555555556,0.088888888888889,0.222222222222222,0.222222222222222
Collections_org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator,Collections,2,1.2,41,0,1,1.2,0.514444444444445,0.6,0,0.683333333333333,0.6,0.2,0.166666666666667,0.633333333333333,0
Collections_org.apache.commons.collections4.functors.MapTransformer,Collections,2,1.25,20,0,1,1.25,0.525,0.433012701892219,0,0.5,0.5,0.15,0.2,0.5,0.5
vuze_com.aelitis.azureus.ui.swt.skin.SWTTextPaintListener,SF110-cc4,18,4.33333333333333,65,1,3,2.5,4.58323741475915,1.5,0,0.133145405319318,0.002906976744186,0.02020202020202,0,0.051065213855912,0.006644518272425
Collections_org.apache.commons.collections4.functors.InstantiateFactory,Collections,4,3.2,57,2,1,2.2,0.886966366966367,3.79473319220205,20,0.92,0.92,0.8,0.752,0.92,0.92
weka_weka.gui.AttributeVisualizationPanel,SF110-cc5,13,6.33333333333333,575,1,9,3.45454545454545,2.40156300906303,17.9535672921121,18.1818181818182,0.134720573011813,0.009316770186335,0,0.042780748663102,0.009316770186335,0.009316770186335
Collections_org.apache.commons.collections4.keyvalue.DefaultKeyValue,Collections,3,2.33333333333333,42,0,1,1.88888888888889,0.713387021475257,1.28620410031003,0,0.993103448275862,1,0.979310344827586,0.937931034482759,1,1
vuze_com.aelitis.azureus.core.peermanager.unchoker.DownloadingUnchoker,SF110-cc5,4,6.33333333333333,124,0,4,2.33333333333333,1.31174583111203,10.2265993044283,16.6666666666667,0.35,0.35,0.0203125,0.0671875,0.35,0.35
vuze_com.aelitis.azureus.core.metasearch.impl.DateParserRegex,SF110-cc5,1,9.33333333333333,339,3,6,2.8,3.41444551396316,16.9988234887006,20,0.900943396226415,0.926415094339622,0.541666666666667,0.680293501048218,0.897405660377359,0.81016481467671
Collections_org.apache.commons.collections4.iterators.SingletonIterator,Collections,1,2.16666666666667,39,0,2,1.66666666666667,0.643434343434343,1.21335164821342,0,1,1,1,1,1,1
lilith_de.huxhorn.lilith.data.logging.protobuf.LoggingEventProtobufDecoder,SF110-cc5,23,5,275,2,3,3.15384615384615,1.20419964906579,5.3082496920265,7.69230769230769,0.476,0.475555555555555,0.0184,0.020444444444445,0.476571428571429,0.505460869565217
xbus_net.sf.xbus.admin.html.AdminDispatcherServlet,SF110-cc5,5,7.66666666666667,151,2,4,1.66666666666667,1.79403054748225,10.5,50,0.804347826086956,0.842391304347826,0.043478260869565,0.010869565217391,0.941304347826087,0.969565217391304
freemind_freemind.modes.mindmapmode.actions.ImportExplorerFavoritesAction,SF110-cc3,6,3.25,66,1,6,2,5.14756554307116,4.63680924774785,25,0.040229885057471,0.041666666666667,0,0,0.041666666666667,0.041666666666667
Collections_org.apache.commons.collections4.iterators.SingletonListIterator,Collections,1,2.27272727272727,57,0,1,1.90909090909091,0.703535353535354,0.899954085146515,0,1,1,0.909677419354839,1,1,1
netweaver_com.sap.managementconsole.soap.axis.sapcontrol.ProfileParameter,SF110-cc3,9,3.32142857142857,241,0,3,1.34615384615385,0.714729912944199,7.20083611925216,7.14285714285714,0.948387096774193,0.948387096774193,0.407741935483871,0.550967741935484,0.945806451612903,0.948387096774193
summa_dk.statsbiblioteket.summa.plugins.Datetime,SF110-cc3,0,3.42857142857143,97,0,2,2.66666666666667,0.965639589169001,2.41660919471891,0,0.25,0.25,0.077777777777778,0.016666666666667,0.25,0.25
echodep_edu.uiuc.ndiipp.hubandspoke.profile.HaSMETSWebValidator,SF110-cc5,40,14.7142857142857,296,6,10,3.85714285714286,5.12832273534046,25.1622512682965,33.3333333333333,0.01010101010101,0.01010101010101,0,0,0.01010101010101,0.01010101010101
xbus_net.sf.xbus.base.xml.IteratedWhitespaceInElementDeletion,SF110-cc4,1,4.5,13,0,3,2.5,1.20952380952381,0,0,1,1,0.966666666666666,0.966666666666666,1,1
vuze_org.gudy.azureus2.ui.swt.views.tableitems.myshares.TypeItem,SF110-cc4,6,4.5,23,0,5,2,0.79047619047619,3.5,0,0.1875,0.133333333333333,0.016666666666667,0.022222222222222,0.16195856873823,0.355555555555556
freemind_freemind.modes.mindmapmode.MindMapArrowLinkModel,SF110-cc3,6,3.6,52,0,2,2,0.810672660672661,3.32264954516723,0,0.03448275862069,0.006896551724138,0,0,0.03448275862069,0.03448275862069
nutzenportfolio_ch.bfh.egov.nutzenportfolio.service.auswahlfeld.AuswahlfeldDaoService,SF110-cc3,15,3.34210526315789,601,1,3,2.02702702702703,0.919949683143475,3.93788334105471,10.5263157894737,0.143119266055046,0.147706422018349,0.005504587155963,0,0.130275229357798,0.176605504587156
lilith_de.huxhorn.lilith.data.logging.protobuf.LoggingEventProtobufEncoder,SF110-cc5,33,5,327,1,4,3,1.34915266181003,5.79634653347216,7.69230769230769,0.992125984251968,0.992125984251968,0.812773403324585,0.848818897637795,0.992125984251968,0.992125984251968
heal_org.heal.module.search.SimpleSearchDAO,SF110-cc5,9,7.375,311,4,4,2.75,4.61259051904358,6.21992765231236,50,0.835176991150442,0.815900656580074,0.347416500142735,0.510324483775811,0.781758492720525,0.760776477305167
jopenchart_de.progra.charting.render.RadarChartRenderer,SF110-cc4,4,4.33333333333333,65,0,4,2.66666666666667,1.48015873015873,4.71404520791032,33.3333333333333,0.090909090909091,0.090909090909091,0.009090909090909,0,0.090909090909091,0.090909090909091
Collections_org.apache.commons.collections4.functors.NotPredicate,Collections,2,1.5,20,0,1,1.75,0.629166666666667,0.433012701892219,0,1,1,1,1,1,1
vuze_com.aelitis.azureus.ui.swt.skin.SWTSkinImageChanger,SF110-cc5,11,16,88,1,6,2,10.9902468059943,17.5,50,0.032786885245902,0.032786885245902,0,0,0.031232334652346,0.029143897996357
vuze_org.gudy.azureus2.ui.swt.views.ConfigView,SF110-cc3,106,3.62162162162162,787,5,7,2.66666666666667,26.1477966676648,4.72501879529949,10.3448275862069,0.148601398601399,0.148601398601399,0,0,0.352288062814379,0.140734265734266
Collections_org.apache.commons.collections4.bag.TreeBag,Collections,2,1.27272727272727,44,0,2,1.2,0.54010989010989,0.9,0,0.88,0.866666666666667,0.36,0.506666666666667,0.88,0.906666666666667
checkstyle_com.atlassw.tools.eclipse.checkstyle.config.gui.widgets.ConfigPropertyWidgetFactory,SF110-cc5,14,5.5,37,0,1,2,0.9,4.5,50,1,1,1,0.922222222222222,1,1
fim1_osa.ora.server.client.ui.utils.TreeModelGenerator,SF110-cc4,2,4.33333333333333,40,0,4,2.33333333333333,1.60076035076035,0,0,1,1,0.966666666666667,0.876190476190476,1,1
pdfsam_it.pdfsam.plugin.merge.listener.MoveActionListener,SF110-cc4,3,4,38,1,4,2,2.39753794890781,4,0,0.133333333333333,0.216296296296296,0.016666666666667,0.025,0.133333333333333,0.133333333333333
Collections_org.apache.commons.collections4.map.EntrySetToMapIteratorAdapter,Collections,2,1.11111111111111,38,0,1,1.22222222222222,0.527777777777778,0.314269680527354,0,0.2,0.2,0.04,0.04,0.2,0.2
echodep_edu.uiuc.ndiipp.hubandspoke.profile.HaSMETSValidator,SF110-cc5,85,25.8,1236,20,7,6.57142857142857,5.10778465580376,47.3813685201286,61.5384615384615,0.072303921568628,0.072610294117647,0.012622549019608,0.006127450980392,0.066053921568628,0.05281862745098
Collections_org.apache.commons.collections4.iterators.PeekingIterator,Collections,0,2.5,65,0,1,2.5,0.70625,0.866025403784439,0,1,0.968,0.984,0.32,1,0.96
weka_weka.core.AttributeExpression,SF110-cc3,7,3.71428571428571,336,1,4,2.46153846153846,1.01397197680319,6.29097678336909,33.3333333333333,0.887254901960784,0.887254901960784,0.457843137254902,0.161764705882353,0.872549019607843,0.884803921568627
jmca_com.soops.CEN4010.JMCA.JMCAAnalyzer,SF110-cc5,6,8.41666666666667,317,0,8,2.91666666666667,2.09586020736318,11.1555493361706,27.2727272727273,0.733040201005025,0.729759910664433,0.002010050251256,0.00251256281407,0.592462311557789,0.675376884422111
gfarcegestionfa_fr.unice.gfarce.interGraph.CreationFormateurAction,SF110-cc3,5,3,38,1,2,2.5,1.94453781512605,2.5,0,0.111111111111111,0.111111111111111,0,0.044444444444445,0.111111111111111,0.111111111111111
Collections_org.apache.commons.collections4.properties.SortedProperties,Collections,1,1.5,12,0,1,1.5,1.0625,0,0,1,1,1,1,1,1
tullibee_com.ib.client.Order,SF110-cc5,1,34.5,126,0,1,1.5,5.38149122807018,33.5,50,0.909259259259259,0.918518518518519,0.582962962962963,0.544444444444444,0.765185185185185,0.945185185185185
Collections_org.apache.commons.collections4.bag.AbstractSortedBagDecorator,Collections,3,1,21,0,0,1,0.5,0,0,0.833333333333333,0.833333333333333,0.5,0.633333333333334,0.833333333333333,0.833333333333333
pdfsam_jcmdline.StringFormatHelper,SF110-cc5,1,5.83333333333333,119,0,2,3.5,1.07485747310825,3.33749739908346,16.6666666666667,1,0.996168582375479,0.996551724137931,0.982758620689655,1,1
Collections_org.apache.commons.collections4.queue.SynchronizedQueue,Collections,1,1.08333333333333,53,0,1,2.27272727272727,1.25197149526957,0.287479787288034,0,1,1,1,1,1,1
Collections_org.apache.commons.collections4.list.AbstractLinkedList,Collections,4,1.77551020408163,567,0,2,1.59183673469388,0.771363270582959,1.57023543360582,0,0.953367875647668,0.940932642487047,0.369948186528497,0.223834196891192,0.951295336787565,0.948186528497409
vuze_org.gudy.azureus2.ui.swt.win32.Win32UIEnhancer,SF110-cc4,9,4,252,5,8,1.6,11.0899404270964,9.77752524926425,20,0.251282051282051,0.248351648351648,0.05,0.021978021978022,0.225641025641026,0.221227318023606
Collections_org.apache.commons.collections4.functors.AbstractQuantifierPredicate,Collections,3,1,10,0,0,1,0.5,0,0,1,1,1,1,1,1
vuze_com.aelitis.azureus.ui.swt.imageloader.ImageLoader,SF110-cc4,36,4.16216216216216,809,11,7,2.35294117647059,2.31808102101993,6.6533026374996,14.7058823529412,0.142508143322476,0.184983384331919,0.113958612761065,0.00542888165038,0.143322475570033,0.319820623800812
schemaspy_net.sourceforge.schemaspy.view.DotConnectorFinder,SF110-cc4,4,4.16666666666667,48,0,2,2.2,1.24140681003584,6.93974062915899,20,0.023255813953488,0.023255813953488,0,0,0.023255813953488,0.023255813953488
nutzenportfolio_ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,SF110-cc3,17,3.625,216,0,4,2.28571428571429,1.07854050711194,3.56195171219375,12.5,0.104166666666667,0.095833333333333,0,0,0.1,0.1
Collections_org.apache.commons.collections4.iterators.BoundedIterator,Collections,0,2.5,54,0,1,2.33333333333333,0.650762527233116,0.763762615825973,0,1,1,0.966666666666667,0.733333333333333,1,0.944444444444444
vuze_org.gudy.azureus2.ui.webplugin.WebPluginAccessController,SF110-cc4,10,4.5,51,0,3,2.25,0.795238095238095,3.20156211871642,0,0,0.079545454545455,0,0.050251256281407,0,0
noen_fi.vtt.noen.mfw.bundle.probe.shared.ProbeInformation,SF110-cc3,1,3.15384615384615,73,0,1,1.61538461538462,0.754818258664412,2.99111109157286,7.69230769230769,1,1,0.787313432835821,0.343283582089552,1,1
summa_dk.statsbiblioteket.summa.plugins.YearRange,SF110-cc3,3,3,78,2,2,2.2,0.902709359605911,4.92442890089805,25,0.903225806451613,0.903225806451613,0.733870967741936,0.854838709677419,0.903225806451613,0.903225806451613
noen_fi.vtt.noen.mfw.bundle.server.plugins.webui.probelistpage.ProbeComparator,SF110-cc3,1,3.33333333333333,33,0,1,3,1.11764705882353,3.5,0,1,1,1,1,1,1
corina_corina.prefs.components.FontSizePopup,SF110-cc3,4,3,40,0,2,2,1.35714285714286,0,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333
Collections_org.apache.commons.collections4.MapUtils,Collections,25,2.2,531,1,4,1.7972972972973,0.701374874600027,2.07338873169616,2.7027027027027,0.11906976744186,0.069767441860465,0,0,0.157209302325581,0
Collections_org.apache.commons.collections4.functors.NullIsTruePredicate,Collections,2,1.5,23,0,1,1.75,0.5875,0.5,0,1,1,1,1,1,1
jsecurity_org.jsecurity.web.servlet.JSecurityHttpServletResponse,SF110-cc3,1,3.6,162,2,3,1.93333333333333,1.48252262738533,3.53647658929996,13.3333333333333,0.938823529411765,0.915294117647059,0.129411764705882,0.063529411764706,0.823529411764706,0.828235294117647
weka_weka.gui.sql.ResultSetTableCellRenderer,SF110-cc3,1,3.33333333333333,43,0,4,2,0.669934640522876,3.29983164553722,0,0.9375,0.9375,0.666666666666667,0.5625,0.9375,0.9375
gfarcegestionfa_fr.unice.gfarce.interGraph.CreerUneFormationAction,SF110-cc5,4,5,41,0,1,3.5,1.83465608465608,4,0,0.058823529411765,0.058823529411765,0,0.011764705882353,0.058823529411765,0.058823529411765
vuze_org.gudy.azureus2.ui.swt.pluginsimpl.UISWTViewEventListenerHolder,SF110-cc3,12,3.57142857142857,99,1,6,1.71428571428571,1.44198134343558,4.67297920965604,14.2857142857143,1,1,0.719512195121951,0.707317073170732,0.98780487804878,1
Collections_org.apache.commons.collections4.functors.ForClosure,Collections,2,1.8,29,0,1,1.4,0.65047619047619,1.16619037896906,0,1,1,1,1,1,1
jiprof_org.objectweb.asm.jip.AnnotationWriter,SF110-cc4,5,4.22222222222222,187,0,2,2.44444444444444,1.07474906629318,7.50473101811924,11.1111111111111,0.653333333333333,0.653333333333333,0.087407407407407,0.144,0.653333333333333,0.653333333333333
Collections_org.apache.commons.collections4.map.HashedMap,Collections,1,1,26,0,0,1,0.5,0,0,0.714285714285714,0.714285714285714,0.228571428571429,0.542857142857143,0.714285714285714,0.742857142857143
Collections_org.apache.commons.collections4.functors.ConstantTransformer,Collections,1,1.875,41,0,1,1.57142857142857,0.632560296846011,1.35526185435788,0,0.977777777777778,0.966666666666666,0.922222222222222,0.966666666666667,0.977777777777778,0.955555555555556
shop_umd.cs.shop.JSListAxioms,SF110-cc5,10,9.66666666666667,105,0,6,2.66666666666667,1.11840628507295,12.0277457017791,33.3333333333333,0.495454545454545,0.497727272727273,0.028282828282828,0.089090909090909,0.463636363636364,0.498181818181818
summa_org.apache.lucene.util.packed.MonotonicReaderFactory,SF110-cc3,6,3,51,0,1,2.25,1.15436507936508,3.09120616516523,0,1,1,1,1,1,1
Collections_org.apache.commons.collections4.iterators.UnmodifiableListIterator,Collections,1,1.18181818181818,44,0,1,1.18181818181818,0.513131313131313,0.574959574576069,0,0.323076923076923,0.292307692307692,0,0.061538461538462,0.307692307692308,0
vuze_com.aelitis.azureus.ui.swt.utils.ColorCache,SF110-cc4,13,4.28571428571429,226,3,5,1.5,7.71248733535968,4.96375753727848,25,0.510855683269476,0.516358024691358,0.277279968140183,0.154761904761905,0.520895416489286,0.559259259259259
vuze_com.aelitis.azureus.util.StringCompareUtils,SF110-cc3,0,3.5,10,0,1,2.5,1.01428571428571,0,0,1,1,1,1,1,1
biff_Scanner,SF110-cc5,4,10.3947368421053,1574,1,10,3.02631578947368,2.27877733851611,11.1513448998223,42.1052631578947,0.165697674418605,0.166615667074663,0,0,0,0.167564259485924
battlecry_bcry.bcGenerator,SF110-cc5,4,8.31578947368421,500,1,5,2.89473684210526,5.84358237821847,8.68341304153278,21.0526315789474,0.610320284697509,0.526690391459075,0.219572953736655,0.158007117437722,0.559786476868328,0.693950177935943
jiggler_jigl.image.types.MIPMap,SF110-cc5,4,7.33333333333333,179,0,5,4.33333333333333,2.61024116810067,6.84754619472471,33.3333333333333,0.644553836536959,0.550632911392405,0.031645569620253,0,0.624472573839662,0.477848101265823
weka_weka.clusterers.CheckClusterer,SF110-cc5,18,5.23076923076923,582,10,6,2.65384615384615,5.26766720549305,6.60609813311751,26.9230769230769,0.90650826446281,0.898760330578512,0.50702479338843,0.36694214876033,0.897210743801653,0.899276859504132
vuze_org.gudy.azureus2.ui.swt.pluginsimpl.BasicPluginConfigImpl,SF110-cc5,62,8.57142857142857,437,1,5,2.71428571428571,2.17343515470704,19.0327322778203,14.2857142857143,0.124257964257964,0.006060606060606,0,0,0.10966070966071,0.00770202020202
jgaap_jgaapGUI,SF110-cc3,4,3.25,337,0,4,1.75,0.647354497354497,4.33012701892219,25,0.826086956521739,0.826086956521739,0.630434782608696,0.391304347826087,0.826086956521739,0.826086956521739
lilith_de.huxhorn.lilith.swing.table.tooltips.ApplicationTooltipGenerator,SF110-cc3,6,3.5,30,0,4,1.5,0.676282051282051,0,0,0.133333333333333,0.133333333333333,0,0.022222222222222,0.133333333333333,0.133333333333333
vuze_com.aelitis.azureus.core.networkmanager.impl.tcp.SelectorGuard,SF110-cc4,6,4.5,83,1,3,1.75,0.860155195681511,6.49519052838329,25,0.448722468195862,0.580645161290323,0.073732718894009,0.217741935483871,0.558312655086849,0.525305895439377
weka_weka.core.ContingencyTables,SF110-cc5,5,5,407,0,7,3.55,1.75472239087748,3.29777898901485,15.7894736842105,0.996658312447786,0.994152046783626,0.985964912280702,1,0.996101364522417,0.995906432748538
javathena_org.javathena.login.parse.FromClient,SF110-cc5,8,13,90,0,2,2,0.450396825396825,11.5,50,0.589285714285714,0.612244897959184,0.385714285714286,0.155102040816327,0.43265306122449,0.571428571428571
apbsmem_jahuwaldt.plot.ContourGenerator,SF110-cc4,2,4.38888888888889,470,0,8,3,1.34394205103223,9.73618045624377,11.1111111111111,0.908227848101265,0.907172995780591,0.577121425222691,0.613924050632911,0.899203000468823,0.907594936708861
vuze_org.gudy.azureus2.ui.swt.Main,SF110-cc5,13,8.5,127,5,3,3.33333333333333,12.1755310262344,10.9848380355227,66.6666666666667,0.636551853943158,0.681818181818182,0.164772727272727,0.328282828282828,0.636528326745718,0.653679653679654
jopenchart_de.progra.charting.render.LineChartRenderer,SF110-cc5,4,5,38,0,3,2.5,2.12865497076023,4,0,0.786764705882353,0.75,0.447058823529412,0.435294117647059,0.717647058823529,0.723529411764706
vuze_com.aelitis.azureus.ui.swt.columns.torrent.ColumnThumbnail,SF110-cc3,20,3.75,131,2,5,2.125,4.19554924242424,5.1720402163943,12.5,0.542976939203354,0.58855163613162,0.047169811320755,0.037735849056604,0.39622641509434,0.326567141834582
vuze_com.aelitis.azureus.plugins.startstoprules.defaultplugin.DefaultRankCalculator,SF110-cc5,12,13.4666666666667,516,2,6,2.61538461538462,2.36371803695462,22.4032436366654,38.4615384615385,0.068143382352941,0.094583333333333,0,0.096774193548387,0.045725406935598,0.05375
Collections_org.apache.commons.collections4.map.AbstractMapDecorator,Collections,1,1.11111111111111,63,0,1,1.38888888888889,0.578703703703704,0.314269680527354,0,0.547826086956522,0.669565217391304,0.078260869565217,0.052173913043478,0.678260869565217,0
feudalismgame_src.Move,SF110-cc3,5,3.33333333333333,38,0,1,2.66666666666667,1.0968253968254,1.5,0,0.066666666666667,0.066666666666667,0,0,0.066666666666667,0.066666666666667
openjms_org.exolab.jms.tools.db.SchemaConverterFactory,SF110-cc3,3,3,15,0,1,1.5,0.736111111111111,0,0,1,1,1,1,1,1
Collections_org.apache.commons.collections4.multiset.UnmodifiableMultiSet,Collections,5,1.0625,59,0,1,1.0625,0.50625,0.242061459137964,0,0.1125,0.15,0,0.0125,0.075,0
Collections_org.apache.commons.collections4.iterators.FilterIterator,Collections,1,1.54545454545455,61,0,2,1.45454545454545,0.595454545454545,0.782029569731148,0,0.99047619047619,1,0.495238095238095,0.352380952380952,0.942857142857143,0.933333333333333
a4j_net.kencochrane.a4j.DAO.Cart,SF110-cc3,5,3.71428571428571,185,6,3,1.85714285714286,6.70902063988104,0.372677996249965,0,0.230769230769231,0.230769230769231,0.020512820512821,0.092307692307692,0.230769230769231,0.230769230769231
vuze_com.aelitis.azureus.util.DataSourceUtils,SF110-cc5,22,6,221,10,5,2.28571428571429,2.4488062290064,7.7763887648588,50,0.497835497835498,0.502164502164502,0.064935064935065,0.181818181818182,0.496071829405163,0.467039964866052
vuze_com.aelitis.azureus.core.helpers.TorrentFolderWatcher,SF110-cc4,16,4.375,161,4,5,2,11.3393993598192,14.3836326735943,33.3333333333333,0.069444444444445,0.078544061302682,0,0.008964488833403,0.069444444444445,0.09469696969697
wheelwebtool_wheel.persistence.SessionStore,SF110-cc4,5,4.2,101,2,4,2.4,1.50306020909923,3.2310988842807,10,0.955479452054795,0.954337899543379,0.495890410958904,0.334246575342466,0.956164383561644,0.950684931506849
dsachat_dsachat.client.gui.SingleHeroTreeModel,SF110-cc3,2,3.8,108,0,3,2.1,0.890889355742297,3.68781778291715,10,0.522388059701493,0.522388059701493,0.035820895522388,0.053731343283582,0.519402985074627,0.522388059701493
corina_corina.gui.XCorina,SF110-cc3,22,3.11111111111111,217,0,2,3.16666666666667,1.17517536657736,3.23608130649127,16.6666666666667,0.057142857142857,0.057142857142857,0,0,0.057142857142857,0.057142857142857
noen_fi.vtt.noen.testgen.model.daikon.constraints.ConstantSizeConstraint,SF110-cc3,3,3.25,122,0,4,2.375,0.839864904295051,1.40867845869808,0,1,1,0.50952380952381,0.523809523809524,0.8,0.971428571428572
beanbin_net.sourceforge.beanbin.reflect.MethodReflectionCriteria,SF110-cc3,4,3.28571428571429,104,0,4,2.57142857142857,1.12756820119352,1.97948663722157,0,0.829787234042553,0.829787234042553,0.382978723404255,0.31063829787234,0.782978723404255,0.829787234042553
Collections_org.apache.commons.collections4.map.DefaultedMap,Collections,5,1.55555555555556,44,0,1,1.77777777777778,0.65,0.684934889218775,0,0.788235294117647,0.764705882352941,0.129411764705882,0.411764705882353,0.811764705882353,0.835294117647059
firebird_org.firebirdsql.jdbc.FBDriverPropertyManager,SF110-cc3,5,3.85714285714286,171,1,3,3,2.18996145466734,2.2314999074019,0,0.74,0.68,0.202857142857143,0.134285714285714,0.674285714285714,0.78
